timestamp,linear_speed,angular_speed,distance_front,distance_left,distance_right
1782305481.818,0.150,0.000,2.398,3.379,0.326
1782305481.918,0.150,0.000,2.398,3.379,0.326
1782305482.018,0.150,0.000,2.381,3.382,0.320
1782305482.118,0.150,0.000,2.381,3.382,0.320
1782305482.218,0.150,0.000,2.350,3.363,0.331
1782305482.318,0.150,0.000,2.350,3.363,0.331
1782305482.418,0.150,0.000,2.310,3.381,0.332
1782305482.518,0.150,0.000,2.310,3.381,0.332
1782305482.618,0.150,0.000,2.292,3.393,0.316
1782305482.718,0.150,0.000,2.292,3.393,0.316
1782305482.818,0.150,0.000,2.261,3.383,0.332
1782305482.918,0.150,0.000,2.261,3.383,0.332
1782305483.018,0.150,0.000,2.213,3.378,0.361
1782305483.118,0.150,0.000,2.213,3.378,0.361
1782305483.218,0.150,0.000,2.194,3.378,0.345
1782305483.318,0.150,0.000,2.194,3.378,0.345
1782305483.419,0.150,0.000,2.157,3.364,0.360
1782305483.518,0.150,0.000,2.157,3.364,0.360
1782305483.618,0.150,0.000,2.148,3.369,0.345
1782305483.718,0.150,0.000,2.148,3.369,0.345
1782305483.818,0.150,0.000,2.122,3.365,0.317
1782305483.918,0.150,0.000,2.122,3.365,0.317
1782305484.018,0.150,0.000,2.083,3.372,0.343
1782305484.118,0.150,0.000,2.083,3.372,0.343
1782305484.218,0.150,0.000,2.058,3.350,0.354
1782305484.318,0.150,0.000,2.058,3.350,0.354
1782305484.418,0.150,0.000,2.042,3.356,0.352
1782305484.518,0.150,0.000,2.042,3.356,0.352
1782305484.618,0.150,0.000,1.981,3.354,0.357
1782305484.718,0.150,0.000,1.981,3.354,0.357
1782305484.818,0.150,0.000,1.964,3.363,0.350
1782305484.918,0.150,0.000,1.964,3.363,0.350
1782305485.018,0.150,0.000,1.934,3.365,0.356
1782305485.118,0.150,0.000,1.934,3.365,0.356
1782305485.218,0.150,0.000,1.874,3.332,0.359
1782305485.318,0.150,0.000,1.874,3.332,0.359
1782305485.418,0.150,0.000,1.874,3.346,0.352
1782305485.518,0.150,0.000,1.874,3.346,0.352
1782305485.618,0.150,0.000,1.830,3.353,0.364
1782305485.718,0.150,0.000,1.830,3.353,0.364
1782305485.818,0.150,0.000,1.792,3.339,0.386
1782305485.918,0.150,0.000,1.792,3.339,0.386
1782305486.018,0.150,0.000,1.784,3.349,0.386
1782305486.118,0.150,0.000,1.784,3.349,0.386
1782305486.218,0.150,0.000,1.753,3.348,0.375
1782305486.318,0.150,0.000,1.753,3.348,0.375
1782305486.418,0.150,0.000,1.712,3.326,0.379
1782305486.518,0.150,0.000,1.712,3.326,0.379
1782305486.618,0.150,0.000,1.693,3.331,0.368
1782305486.718,0.150,0.000,1.693,3.331,0.368
1782305486.818,0.150,0.000,1.646,3.333,0.381
1782305486.918,0.150,0.000,1.646,3.333,0.381
1782305487.018,0.150,0.000,1.625,3.332,0.384
1782305487.118,0.150,0.000,1.625,3.332,0.384
1782305487.218,0.150,0.000,1.585,3.320,0.374
1782305487.318,0.150,0.000,1.585,3.320,0.374
1782305486.914,0.150,0.000,1.562,3.341,0.373
1782305487.014,0.150,0.000,1.562,3.341,0.373
1782305487.114,0.150,0.000,1.562,3.341,0.373
1782305487.214,0.150,0.000,1.562,3.341,0.373
1782305487.314,0.150,0.000,1.562,3.341,0.373
1782305487.414,0.150,0.000,1.562,3.341,0.373
1782305487.514,0.150,0.000,1.562,3.341,0.373
1782305487.615,0.150,0.000,1.524,3.332,0.385
1782305487.714,0.150,0.000,1.524,3.332,0.385
1782305487.814,0.150,0.000,1.506,3.319,0.383
1782305487.914,0.150,0.000,1.506,3.319,0.383
1782305488.014,0.150,0.000,1.475,3.315,0.382
1782305488.114,0.150,0.000,1.475,3.315,0.382
1782305488.214,0.150,0.000,1.440,3.324,0.395
1782305488.314,0.150,0.000,1.440,3.324,0.395
1782305488.414,0.150,0.000,1.443,3.308,0.388
1782305488.514,0.150,0.000,1.443,3.308,0.388
1782305488.614,0.150,0.000,1.388,3.309,0.392
1782305488.714,0.150,0.000,1.388,3.309,0.392
1782305488.814,0.150,0.000,1.386,3.314,0.396
1782305488.914,0.150,0.000,1.386,3.314,0.396
1782305489.014,0.150,0.000,1.348,3.305,0.403
1782305489.114,0.150,0.000,1.348,3.305,0.403
1782305489.214,0.150,0.000,1.297,3.308,0.407
1782305489.314,0.150,0.000,1.297,3.308,0.407
1782305489.414,0.150,0.000,1.284,3.328,0.414
1782305489.514,0.150,0.000,1.284,3.328,0.414
1782305489.614,0.150,0.000,1.233,3.313,0.414
1782305489.714,0.150,0.000,1.233,3.313,0.414
1782305489.814,0.150,0.000,1.209,3.285,0.404
1782305489.914,0.150,0.000,1.209,3.285,0.404
1782305490.014,0.150,0.000,1.173,3.290,0.411
1782305490.114,0.150,0.000,1.173,3.290,0.411
1782305490.214,0.150,0.000,1.155,3.304,0.407
1782305490.314,0.150,0.000,1.155,3.304,0.407
1782305490.414,0.150,0.000,1.115,3.281,0.414
1782305490.514,0.150,0.000,1.115,3.281,0.414
1782305490.615,0.150,0.000,1.105,3.268,0.433
1782305490.714,0.150,0.000,1.105,3.268,0.433
1782305490.815,0.150,0.000,1.056,3.292,0.415
